Date,Model,Category,ELO_Score
2025-05-22,o4-mini-2025-04-16,overall,1343.04
2025-05-22,gemini-exp-1114,overall,1342.96
2025-05-22,gemma-3-27b-it,overall,1339.0
2025-05-22,qwen2.5-max,overall,1337.36
2025-05-22,qwen3-235b-a22b,overall,1336.84
2025-05-22,chatgpt-4o-latest-20240903,overall,1336.08
2025-05-22,o1-preview,overall,1331.42
2025-05-22,qwen3-32b,overall,1323.74
2025-05-22,o3-mini-high,overall,1320.99
2025-05-22,gpt-4.1-mini-2025-04-14,overall,1318.51
2025-05-22,gemma-3-12b-it,overall,1317.43
2025-05-22,deepseek-v3,overall,1314.86
2025-05-22,chatgpt-4o-latest-20240808,overall,1313.2
2025-05-22,qwq-32b,overall,1309.83
2025-05-22,gemini-2.0-flash-lite-preview-02-05,overall,1309.14
2025-05-22,glm-4-plus-0111,overall,1307.33
2025-05-22,qwen-plus-0125,overall,1306.93
2025-05-22,command-a-03-2025,overall,1302.53
2025-05-22,o3-mini,overall,1301.76
2025-05-22,step-2-16k-exp-202412,overall,1301.1
2025-05-22,llama-3.1-nemotron-ultra-253b-v1,overall,1300.49
2025-05-22,o1-mini,overall,1300.37
2025-05-22,hunyuan-turbos-20250226,overall,1299.05
2025-05-22,gemini-1.5-pro-002,overall,1298.64
2025-05-22,gemini-1.5-pro-exp-0827,overall,1296.14
2025-05-22,claude-3-7-sonnet-20250219-thinking-32k,overall,1295.8
2025-05-22,gemini-1.5-pro-exp-0801,overall,1294.69
2025-05-22,llama-3.3-nemotron-49b-super-v1,overall,1293.12
2025-05-22,hunyuan-turbo-0110,overall,1292.81
2025-05-22,claude-3-7-sonnet-20250219,overall,1286.84
2025-05-22,gemma-3n-e4b-it,overall,1286.46
2025-05-22,qwen3-30b-a3b,overall,1286.08
2025-05-22,grok-2-2024-08-13,overall,1284.31
2025-05-22,yi-lightning,overall,1283.56
2025-05-22,gpt-4o-2024-05-13,overall,1281.48
2025-05-22,claude-3-5-sonnet-20241022,overall,1279.53
2025-05-22,qwen2.5-plus-1127,overall,1278.63
2025-05-22,deepseek-v2.5-1210,overall,1275.54
2025-05-22,athene-v2-chat,overall,1271.88
2025-05-22,gemma-3-4b-it,overall,1271.54
2025-05-22,glm-4-plus,overall,1270.47
2025-05-22,gpt-4o-mini-2024-07-18,overall,1268.74
2025-05-22,gpt-4.1-nano-2025-04-14,overall,1268.7
2025-05-22,hunyuan-large-2025-02-10,overall,1268.35
2025-05-22,gemini-1.5-flash-002,overall,1267.93
2025-05-22,llama-4-maverick-17b-128e-instruct,overall,1266.39
2025-05-22,gemini-1.5-flash-exp-0827,overall,1265.92
2025-05-22,llama-3.1-405b-instruct-bf16,overall,1265.43
2025-05-22,llama-3.1-nemotron-70b-instruct,overall,1264.92
2025-05-22,claude-3-5-sonnet-20240620,overall,1264.74
2025-05-22,llama-3.1-405b-instruct-fp8,overall,1263.98
2025-05-22,gemini-advanced-0514,overall,1263.09
2025-05-22,grok-2-mini-2024-08-13,overall,1262.69
2025-05-22,gpt-4o-2024-08-06,overall,1261.75
2025-05-22,yi-lightning-lite,overall,1260.84
2025-05-22,qwen-max-0919,overall,1259.79
2025-05-22,hunyuan-standard-2025-02-10,overall,1257.41
2025-05-22,gemini-1.5-pro-001,overall,1256.4
2025-05-22,deepseek-v2.5,overall,1254.56
2025-05-22,gemini-1.5-pro-api-0409-preview,overall,1253.92
2025-05-22,qwen2.5-72b-instruct,overall,1253.62
2025-05-22,llama-3.3-70b-instruct,overall,1253.1
2025-05-22,gpt-4-turbo-2024-04-09,overall,1253.0
2025-05-22,mistral-large-2407,overall,1248.08
2025-05-22,athene-70b-0725,overall,1246.9
2025-05-22,gpt-4-1106-preview,overall,1246.47
2025-05-22,mistral-small-3.1-24b-instruct-2503,overall,1246.19
2025-05-22,mistral-large-2411,overall,1245.36
2025-05-22,llama-3.1-70b-instruct,overall,1244.24
2025-05-22,claude-3-opus-20240229,overall,1243.78
2025-05-22,amazon-nova-pro-v1.0,overall,1241.48
2025-05-22,gpt-4-0125-preview,overall,1241.43
2025-05-22,llama-3.1-tulu-3-70b,overall,1240.43
2025-05-22,llama-4-scout-17b-16e-instruct,overall,1239.45
2025-05-22,yi-large-preview,overall,1236.17
2025-05-22,claude-3-5-haiku-20241022,overall,1233.76
2025-05-22,reka-core-20240904,overall,1231.6
2025-05-22,reka-core-20240722,overall,1227.15
2025-05-22,qwen-plus-0828,overall,1223.85
2025-05-22,gemini-1.5-flash-001,overall,1223.39
2025-05-22,jamba-1.5-large,overall,1218.16
2025-05-22,gemma-2-27b-it,overall,1216.33
2025-05-22,deepseek-v2-api-0628,overall,1216.2
2025-05-22,mistral-small-24b-instruct-2501,overall,1213.89
2025-05-22,qwen2.5-coder-32b-instruct,overall,1213.79
2025-05-22,amazon-nova-lite-v1.0,overall,1213.36
2025-05-22,gemma-2-9b-it-simpo,overall,1212.63
2025-05-22,command-r-plus-08-2024,overall,1211.76
2025-05-22,deepseek-coder-v2-0724,overall,1210.72
2025-05-22,yi-large,overall,1209.2
2025-05-22,gemini-1.5-flash-8b-001,overall,1209.1
2025-05-22,llama-3.1-nemotron-51b-instruct,overall,1208.13
2025-05-22,c4ai-aya-expanse-32b,overall,1205.72
2025-05-22,nemotron-4-340b-instruct,overall,1205.6
2025-05-22,bard-jan-24-gemini-pro,overall,1204.62
2025-05-22,glm-4-0520,overall,1203.15
2025-05-22,llama-3-70b-instruct,overall,1203.07
2025-05-22,reka-flash-20240904,overall,1202.15
2025-05-22,olmo-2-0325-32b-instruct,overall,1201.88
2025-05-22,gemini-1.5-flash-8b-exp-0827,overall,1201.81
2025-05-22,phi-4,overall,1201.73
2025-05-22,reka-flash-20240722,overall,1197.65
2025-05-22,claude-3-sonnet-20240229,overall,1197.51
2025-05-22,reka-core-20240501,overall,1196.04
2025-05-22,amazon-nova-micro-v1.0,overall,1194.48
2025-05-22,gemma-2-9b-it,overall,1188.53
2025-05-22,command-r-plus,overall,1186.43
2025-05-22,hunyuan-standard-256k,overall,1185.44
2025-05-22,qwen2-72b-instruct,overall,1183.58
2025-05-22,gpt-4-0314,overall,1182.68
2025-05-22,llama-3.1-tulu-3-8b,overall,1181.64
2025-05-22,glm-4-0116,overall,1179.57
2025-05-22,qwen-max-0428,overall,1179.47
2025-05-22,ministral-8b-2410,overall,1178.76
2025-05-22,c4ai-aya-expanse-8b,overall,1176.46
2025-05-22,command-r-08-2024,overall,1176.22
2025-05-22,claude-3-haiku-20240307,overall,1175.78
2025-05-22,deepseek-coder-v2,overall,1174.9
2025-05-22,jamba-1.5-mini,overall,1172.53
2025-05-22,llama-3.1-8b-instruct,overall,1172.17
2025-05-22,reka-flash-preview-20240611,overall,1161.81
2025-05-22,gpt-4-0613,overall,1159.59
2025-05-22,qwen1.5-110b-chat,overall,1157.78
2025-05-22,yi-1.5-34b-chat,overall,1153.93
2025-05-22,mistral-large-2402,overall,1153.85
2025-05-22,reka-flash-21b-20240226-online,overall,1152.36
2025-05-22,qwq-32b-preview,overall,1149.35
2025-05-22,llama-3-8b-instruct,overall,1148.49
2025-05-22,internlm2_5-20b-chat,overall,1145.59
2025-05-22,claude-1,overall,1145.34
2025-05-22,command-r,overall,1145.14
2025-05-22,mistral-medium,overall,1144.36
2025-05-22,mixtral-8x22b-instruct-v0.1,overall,1144.1
2025-05-22,reka-flash-21b-20240226,overall,1143.99
2025-05-22,qwen1.5-72b-chat,overall,1143.88
2025-05-22,gemma-2-2b-it,overall,1140.35
2025-05-22,granite-3.1-8b-instruct,overall,1139.07
2025-05-22,claude-2.0,overall,1128.41
2025-05-22,gemini-pro-dev-api,overall,1127.81
2025-05-22,zephyr-orpo-141b-A35b-v0.1,overall,1123.71
2025-05-22,qwen1.5-32b-chat,overall,1121.79
2025-05-22,mistral-next,overall,1120.72
2025-05-22,phi-3-medium-4k-instruct,overall,1119.46
2025-05-22,granite-3.1-2b-instruct,overall,1115.78
2025-05-22,starling-lm-7b-beta,overall,1115.45
2025-05-22,claude-2.1,overall,1114.63
2025-05-22,gpt-3.5-turbo-0613,overall,1113.28
2025-05-22,mixtral-8x7b-instruct-v0.1,overall,1110.52
2025-05-22,yi-34b-chat,overall,1107.77
2025-05-22,claude-instant-1,overall,1107.66
2025-05-22,gemini-pro,overall,1107.16
2025-05-22,qwen1.5-14b-chat,overall,1105.43
2025-05-22,gpt-3.5-turbo-0314,overall,1103.5
2025-05-22,wizardlm-70b,overall,1102.97
2025-05-22,gpt-3.5-turbo-0125,overall,1102.37
2025-05-22,dbrx-instruct-preview,overall,1099.64
2025-05-22,llama-3.2-3b-instruct,overall,1099.29
2025-05-22,phi-3-small-8k-instruct,overall,1098.44
2025-05-22,tulu-2-dpo-70b,overall,1095.54
2025-05-22,granite-3.0-8b-instruct,overall,1089.55
2025-05-22,llama-2-70b-chat,overall,1089.42
2025-05-22,openchat-3.5-0106,overall,1087.93
2025-05-22,vicuna-33b,overall,1087.2
2025-05-22,snowflake-arctic-instruct,overall,1086.44
2025-05-22,starling-lm-7b-alpha,overall,1084.91
2025-05-22,nous-hermes-2-mixtral-8x7b-dpo,overall,1080.66
2025-05-22,gemma-1.1-7b-it,overall,1080.24
2025-05-22,llama2-70b-steerlm-chat,overall,1077.13
2025-05-22,pplx-70b-online,overall,1074.23
2025-05-22,deepseek-llm-67b-chat,overall,1073.45
2025-05-22,openchat-3.5,overall,1072.95
2025-05-22,openhermes-2.5-mistral-7b,overall,1070.75
2025-05-22,granite-3.0-2b-instruct,overall,1070.19
2025-05-22,mistral-7b-instruct-v0.2,overall,1068.82
2025-05-22,phi-3-mini-4k-instruct-june-2024,overall,1067.34
2025-05-22,qwen1.5-7b-chat,overall,1066.31
2025-05-22,gpt-3.5-turbo-1106,overall,1064.12
2025-05-22,phi-3-mini-4k-instruct,overall,1062.93
2025-05-22,llama-2-13b-chat,overall,1059.75
2025-05-22,dolphin-2.2.1-mistral-7b,overall,1058.87
2025-05-22,solar-10.7b-instruct-v1.0,overall,1058.57
2025-05-22,wizardlm-13b,overall,1055.24
2025-05-22,llama-3.2-1b-instruct,overall,1050.27
2025-05-22,zephyr-7b-beta,overall,1049.72
2025-05-22,smollm2-1.7b-instruct,overall,1042.77
2025-05-22,mpt-30b-chat,overall,1042.03
2025-05-22,pplx-7b-online,overall,1040.66
2025-05-22,codellama-34b-instruct,overall,1039.22
2025-05-22,vicuna-13b,overall,1038.55
2025-05-22,codellama-70b-instruct,overall,1037.95
2025-05-22,zephyr-7b-alpha,overall,1037.0
2025-05-22,gemma-7b-it,overall,1033.88
2025-05-22,phi-3-mini-128k-instruct,overall,1033.48
2025-05-22,llama-2-7b-chat,overall,1033.47
2025-05-22,qwen-14b-chat,overall,1031.44
2025-05-22,falcon-180b-chat,overall,1030.58
2025-05-22,guanaco-33b,overall,1029.37
2025-05-22,gemma-1.1-2b-it,overall,1017.22
2025-05-22,stripedhyena-nous-7b,overall,1013.79
2025-05-22,olmo-7b-instruct,overall,1011.78
2025-05-22,mistral-7b-instruct,overall,1004.16
2025-05-22,vicuna-7b,overall,1001.32
2025-05-22,palm-2,overall,999.87
2025-05-22,gemma-2b-it,overall,986.28
2025-05-22,qwen1.5-4b-chat,overall,984.97
2025-05-22,koala-13b,overall,961.13
2025-05-22,chatglm3-6b,overall,951.42
2025-05-22,gpt4all-13b-snoozy,overall,928.9
2025-05-22,mpt-7b-chat,overall,924.72
2025-05-22,chatglm2-6b,overall,920.88
2025-05-22,RWKV-4-Raven-14B,overall,918.19
2025-05-22,alpaca-13b,overall,898.03
2025-05-22,oasst-pythia-12b,overall,889.74
2025-05-22,chatglm-6b,overall,875.62
2025-05-22,fastchat-t5-3b,overall,864.44
2025-05-22,stablelm-tuned-alpha-7b,overall,836.6
2025-05-22,dolly-v2-12b,overall,818.83
2025-05-22,llama-13b,overall,796.18
2025-05-22,gemini-2.5-pro-preview-05-06,vision_overall,1374.97
2025-05-22,gemini-2.5-pro-exp-03-25,vision_overall,1327.77
2025-05-22,gemini-2.5-flash-preview-05-20,vision_overall,1318.16
2025-05-22,chatgpt-4o-latest-20250326,vision_overall,1310.38
2025-05-22,o3-2025-04-16,vision_overall,1303.38
2025-05-22,gemini-exp-1121,vision_overall,1298.77
2025-05-22,gpt-4.1-2025-04-14,vision_overall,1282.88
2025-05-22,chatgpt-4o-latest-20250129,vision_overall,1280.87
2025-05-22,gemini-2.0-flash-thinking-exp-01-21,vision_overall,1277.74
2025-05-22,gemini-2.5-flash-preview-04-17,vision_overall,1273.8
2025-05-22,gemini-exp-1114,vision_overall,1271.63
2025-05-22,o4-mini-2025-04-16,vision_overall,1269.79
2025-05-22,gemini-2.0-flash-thinking-exp-1219,vision_overall,1269.18
2025-05-22,gemini-2.0-flash-exp,vision_overall,1257.26
2025-05-22,gpt-4.5-preview-2025-02-27,vision_overall,1255.69
2025-05-22,chatgpt-4o-latest-20240903,vision_overall,1253.99
2025-05-22,gemini-exp-1206,vision_overall,1243.55
2025-05-22,gemini-2.0-pro-exp-02-05,vision_overall,1240.14
2025-05-22,gpt-4.1-mini-2025-04-14,vision_overall,1235.82
2025-05-22,gemini-1.5-pro-exp-0827,vision_overall,1231.6
2025-05-22,o1-2024-12-17,vision_overall,1230.96
2025-05-22,chatgpt-4o-latest-20241120,vision_overall,1226.36
2025-05-22,gemini-2.0-flash-001,vision_overall,1224.45
2025-05-22,gemini-1.5-pro-002,vision_overall,1222.19
2025-05-22,gemini-1.5-pro-exp-0801,vision_overall,1219.52
2025-05-22,qwen2.5-vl-32b-instruct,vision_overall,1214.21
2025-05-22,gemini-1.5-flash-exp-0827,vision_overall,1212.26
2025-05-22,claude-3-7-sonnet-20250219,vision_overall,1207.8
2025-05-22,gpt-4o-2024-05-13,vision_overall,1206.0
2025-05-22,gemini-1.5-flash-002,vision_overall,1205.6
2025-05-22,claude-3-5-sonnet-20240620,vision_overall,1189.16
2025-05-22,step-1o-vision-32k-highres,vision_overall,1187.17
2025-05-22,claude-3-5-sonnet-20241022,vision_overall,1183.04
2025-05-22,llama-4-maverick-17b-128e-instruct,vision_overall,1181.37
2025-05-22,qwen2.5-vl-72b-instruct,vision_overall,1170.62
2025-05-22,llama-4-scout-17b-16e-instruct,vision_overall,1161.22
2025-05-22,gemini-2.0-flash-lite-preview-02-05,vision_overall,1158.78
2025-05-22,pixtral-large-2411,vision_overall,1154.02
2025-05-22,gemini-1.5-pro-001,vision_overall,1151.17
2025-05-22,gpt-4-turbo-2024-04-09,vision_overall,1150.94
2025-05-22,shadebrook,vision_overall,1135.3
2025-05-22,qwen-vl-max-1119,vision_overall,1127.95
2025-05-22,gpt-4o-2024-08-06,vision_overall,1125.63
2025-05-22,gpt-4o-mini-2024-07-18,vision_overall,1123.71
2025-05-22,gpt-4.1-nano-2025-04-14,vision_overall,1122.97
2025-05-22,gemini-1.5-flash-8b-exp-0827,vision_overall,1111.72
2025-05-22,step-1v-32k,vision_overall,1111.03
2025-05-22,qwen2-vl-72b,vision_overall,1110.65
2025-05-22,gemini-1.5-flash-8b-001,vision_overall,1106.27
2025-05-22,claude-3-opus-20240229,vision_overall,1076.31
2025-05-22,molmo-72b-0924,vision_overall,1075.76
2025-05-22,gemini-1.5-flash-001,vision_overall,1072.27
2025-05-22,pixtral-12b-2409,vision_overall,1072.1
2025-05-22,llama-3.2-vision-90b-instruct,vision_overall,1069.54
2025-05-22,c4ai-aya-vision-8b,vision_overall,1069.07
2025-05-22,internvl2-26b,vision_overall,1067.1
2025-05-22,hunyuan-standard-vision-2024-12-31,vision_overall,1065.62
2025-05-22,amazon-nova-lite-v1.0,vision_overall,1060.93
2025-05-22,c4ai-aya-vision-32b,vision_overall,1059.79
2025-05-22,qwen2-vl-7b-instruct,vision_overall,1053.87
2025-05-22,claude-3-sonnet-20240229,vision_overall,1047.73
2025-05-22,yi-vision,vision_overall,1045.47
2025-05-22,amazon-nova-pro-v1.0,vision_overall,1044.03
2025-05-22,llama-3.2-vision-11b-instruct,vision_overall,1031.95
2025-05-22,reka-flash-preview-20240611,vision_overall,1024.34
2025-05-22,molmo-7b-d-0924,vision_overall,1024.01
2025-05-22,reka-core-20240501,vision_overall,1014.62
2025-05-22,internvl2-4b,vision_overall,1007.31
2025-05-22,nvila-internal-15b-v1,vision_overall,1006.76
2025-05-22,claude-3-haiku-20240307,vision_overall,1000.0
2025-05-22,llava-v1.6-34b,vision_overall,999.99
2025-05-22,llava-onevision-qwen2-72b-ov,vision_overall,992.78
2025-05-22,cogvlm2-llama3-chat-19b,vision_overall,989.43
2025-05-22,minicpm-v-2_6,vision_overall,976.06
2025-05-22,phi-3.5-vision-instruct,vision_overall,918.28
2025-05-22,phi-3-vision-128k-instruct,vision_overall,873.66
