Date,Author,Tokens,Share
2026-06-14,canopylabs,1e-05,0.0
2026-06-14,cohere,0.059875,1.076e-05
2026-06-14,deepcogito,0.020997,3.77e-06
2026-06-14,deepseek,1082.945869,0.19467981
2026-06-14,essentialai,0.001687,3e-07
2026-06-14,google,501.685523,0.09018737
2026-06-14,gryphe,0.15274,2.746e-05
2026-06-14,hexgrad,0.00088,1.6e-07
2026-06-14,ibm-granite,0.51298,9.222e-05
2026-06-14,inception,0.308623,5.548e-05
2026-06-14,inclusionai,9.258291,0.00166435
2026-06-14,kwaipilot,0.340732,6.125e-05
2026-06-14,liquid,1.417504,0.00025482
2026-06-14,mancer,0.001051,1.9e-07
2026-06-14,meta-llama,17.92879,0.00322304
2026-06-14,microsoft,0.78886,0.00014181
2026-06-14,minimax,669.052507,0.12027473
2026-06-14,mistralai,40.225598,0.00723131
2026-06-14,moonshotai,113.798108,0.02045734
2026-06-14,morph,0.117426,2.111e-05
2026-06-14,nex-agi,117.186809,0.02106652
2026-06-14,nousresearch,0.56559,0.00010168
2026-06-14,nvidia,176.096702,0.03165668
2026-06-14,openai,372.548176,0.06697252
2026-06-14,openrouter,347.266876,0.06242773
2026-06-14,perceptron,0.014866,2.67e-06
2026-06-14,perplexity,1.124981,0.00020224
2026-06-14,poolside,94.000222,0.0168983
2026-06-14,qwen,134.425367,0.02416548
2026-06-14,rekaai,0.001551,2.8e-07
2026-06-14,relace,0.003447,6.2e-07
2026-06-14,sao10k,0.996139,0.00017907
2026-06-14,sesame,1.4e-05,0.0
2026-06-14,sourceful,0.00132,2.4e-07
2026-06-14,stepfun,108.698268,0.01954055
2026-06-14,switchpoint,0.000151,3e-08
2026-06-14,tencent,366.883371,0.06595416
2026-06-14,thedrummer,0.39907,7.174e-05
2026-06-14,undi95,0.025157,4.52e-06
2026-06-14,upstage,0.381548,6.859e-05
2026-06-14,venice,0.025216,4.53e-06
2026-06-14,writer,0.003532,6.3e-07
2026-06-14,x-ai,12.125415,0.00217977
2026-06-14,xiaomi,562.451083,0.10111112
2026-06-14,z-ai,79.540091,0.01429882
2026-06-14,zyphra,2e-06,0.0
2026-06-15,ai21,0.077549,1.215e-05
2026-06-15,aion-labs,1.327139,0.00020799
2026-06-15,amazon,5.380434,0.00084321
2026-06-15,anthracite-org,0.011043,1.73e-06
2026-06-15,anthropic,1055.503867,0.16541573
2026-06-15,arcee-ai,0.170853,2.678e-05
2026-06-15,baidu,0.00642,1.01e-06
2026-06-15,black-forest-labs,0.226654,3.552e-05
2026-06-15,bytedance,4.427101,0.0006938
2026-06-15,bytedance-seed,0.705685,0.00011059
2026-06-15,canopylabs,6e-06,0.0
2026-06-15,cohere,0.050145,7.86e-06
2026-06-15,deepcogito,0.017128,2.68e-06
2026-06-15,deepseek,1134.313187,0.17776652
2026-06-15,essentialai,0.000694,1.1e-07
2026-06-15,google,609.12798,0.0954609
2026-06-15,gryphe,0.145406,2.279e-05
2026-06-15,hexgrad,0.001127,1.8e-07
2026-06-15,ibm-granite,0.710818,0.0001114
2026-06-15,inception,0.544495,8.533e-05
2026-06-15,inclusionai,8.375393,0.00131257
2026-06-15,kwaipilot,0.225991,3.542e-05
2026-06-15,liquid,1.417547,0.00022215
2026-06-15,mancer,0.001201,1.9e-07
2026-06-15,meta-llama,22.771967,0.00356876
2026-06-15,microsoft,0.799819,0.00012535
2026-06-15,minimax,711.468592,0.11149945
2026-06-15,mistralai,45.805925,0.00717858
2026-06-15,moonshotai,145.080979,0.0227367
2026-06-15,morph,0.159661,2.502e-05
2026-06-15,nex-agi,109.217876,0.01711633
2026-06-15,nousresearch,0.621382,9.738e-05
2026-06-15,nvidia,180.241443,0.02824696
2026-06-15,openai,472.457607,0.07404229
2026-06-15,openrouter,333.506147,0.05226619
2026-06-15,perceptron,0.012713,1.99e-06
2026-06-15,perplexity,1.798644,0.00028188
2026-06-15,poolside,100.142428,0.01569405
2026-06-15,qwen,163.353728,0.02560036
2026-06-15,rekaai,0.00205,3.2e-07
2026-06-15,relace,0.003397,5.3e-07
2026-06-15,sao10k,0.990446,0.00015522
2026-06-15,sesame,1e-06,0.0
2026-06-15,sourceful,0.002242,3.5e-07
2026-06-15,stepfun,109.150863,0.01710583
2026-06-15,switchpoint,0.000105,2e-08
2026-06-15,tencent,423.802419,0.06641718
2026-06-15,thedrummer,0.457348,7.167e-05
2026-06-15,undi95,0.019854,3.11e-06
2026-06-15,upstage,0.297841,4.668e-05
2026-06-15,venice,0.025637,4.02e-06
2026-06-15,writer,0.005964,9.3e-07
2026-06-15,x-ai,14.978822,0.00234744
2026-06-15,xiaomi,637.804723,0.09995504
2026-06-15,z-ai,83.167286,0.01303375
2026-06-15,zyphra,1.9e-05,0.0
2026-06-16,ai21,0.023101,3.3e-06
2026-06-16,aion-labs,1.186065,0.00016938
2026-06-16,amazon,5.172198,0.00073863
2026-06-16,anthracite-org,0.014789,2.11e-06
2026-06-16,anthropic,1081.267524,0.15441236
2026-06-16,arcee-ai,0.210558,3.007e-05
2026-06-16,baidu,0.006159,8.8e-07
2026-06-16,black-forest-labs,0.198729,2.838e-05
2026-06-16,bytedance,0.055476,7.92e-06
2026-06-16,bytedance-seed,1.066149,0.00015225
2026-06-16,canopylabs,1.6e-05,0.0
2026-06-16,cohere,0.055458,7.92e-06
2026-06-16,deepcogito,0.01536,2.19e-06
2026-06-16,deepseek,1346.382999,0.19227265
2026-06-16,essentialai,0.002049,2.9e-07
2026-06-16,google,665.654964,0.09506006
2026-06-16,gryphe,0.139723,1.995e-05
2026-06-16,hexgrad,0.001187,1.7e-07
2026-06-16,ibm-granite,0.73,0.00010425
2026-06-16,inception,0.71601,0.00010225
2026-06-16,inclusionai,4.576694,0.00065358
2026-06-16,kwaipilot,0.151686,2.166e-05
2026-06-16,liquid,1.451034,0.00020722
2026-06-16,mancer,0.00108,1.5e-07
2026-06-16,meta-llama,22.433904,0.00320371
2026-06-16,microsoft,0.678901,9.695e-05
2026-06-16,minimax,656.326475,0.09372789
2026-06-16,mistralai,45.650411,0.00651919
2026-06-16,moonshotai,105.29273,0.01503652
2026-06-16,morph,0.125762,1.796e-05
2026-06-16,nex-agi,99.628106,0.01422757
2026-06-16,nousresearch,0.56216,8.028e-05
2026-06-16,nvidia,179.06138,0.02557118
2026-06-16,openai,580.635645,0.08291872
2026-06-16,openrouter,325.000937,0.04641235
2026-06-16,perceptron,0.100256,1.432e-05
2026-06-16,perplexity,2.89424,0.00041332
2026-06-16,poolside,102.143696,0.01458681
2026-06-16,qwen,170.519103,0.02435129
2026-06-16,rekaai,0.003833,5.5e-07
2026-06-16,relace,0.00472,6.7e-07
2026-06-16,sao10k,0.985783,0.00014078
2026-06-16,sesame,6e-06,0.0
2026-06-16,sourceful,0.002332,3.3e-07
2026-06-16,stepfun,111.664623,0.01594647
2026-06-16,switchpoint,0.000115,2e-08
2026-06-16,tencent,515.660807,0.07363987
2026-06-16,thedrummer,0.427063,6.099e-05
2026-06-16,undi95,0.020698,2.96e-06
2026-06-16,upstage,0.225425,3.219e-05
2026-06-16,venice,0.022778,3.25e-06
2026-06-16,writer,0.008538,1.22e-06
2026-06-16,x-ai,16.551765,0.0023637
2026-06-16,xiaomi,651.842565,0.09308755
2026-06-16,z-ai,304.913674,0.04354375
2026-06-16,zyphra,1e-06,0.0
2026-06-17,ai21,0.087476,1.129e-05
2026-06-17,aion-labs,1.110732,0.00014335
2026-06-17,amazon,5.687935,0.00073406
2026-06-17,anthracite-org,0.011093,1.43e-06
2026-06-17,anthropic,1163.768811,0.15019022
2026-06-17,arcee-ai,0.242604,3.131e-05
2026-06-17,baidu,0.010015,1.29e-06
2026-06-17,black-forest-labs,0.194784,2.514e-05
2026-06-17,bytedance,0.058365,7.53e-06
2026-06-17,bytedance-seed,1.512174,0.00019515
2026-06-17,canopylabs,1e-05,0.0
2026-06-17,cohere,0.069868,9.02e-06
2026-06-17,deepcogito,0.013884,1.79e-06
2026-06-17,deepseek,1352.582814,0.17455761
2026-06-17,essentialai,0.002502,3.2e-07
2026-06-17,google,707.011185,0.09124335
2026-06-17,gryphe,0.137637,1.776e-05
2026-06-17,hexgrad,0.00186,2.4e-07
2026-06-17,ibm-granite,0.584676,7.546e-05
2026-06-17,inception,0.768734,9.921e-05
2026-06-17,inclusionai,4.279165,0.00055225
2026-06-17,kwaipilot,0.15531,2.004e-05
2026-06-17,liquid,1.448088,0.00018688
2026-06-17,mancer,0.0011,1.4e-07
2026-06-17,meta-llama,21.922146,0.00282916
2026-06-17,microsoft,0.797436,0.00010291
2026-06-17,minimax,717.136843,0.09255012
2026-06-17,mistralai,44.59539,0.00575526
2026-06-17,moonshotai,182.123377,0.02350394
2026-06-17,morph,0.080113,1.034e-05
2026-06-17,nex-agi,86.364742,0.0111458
2026-06-17,nousresearch,0.510442,6.588e-05
2026-06-17,nvidia,169.796518,0.02191309
2026-06-17,openai,686.593615,0.08860836
2026-06-17,openrouter,321.224308,0.04145561
2026-06-17,perceptron,0.145311,1.875e-05
2026-06-17,perplexity,2.717116,0.00035066
2026-06-17,poolside,101.616839,0.01311416
2026-06-17,qwen,166.384874,0.0214728
2026-06-17,rekaai,0.001191,1.5e-07
2026-06-17,relace,0.004378,5.7e-07
2026-06-17,sao10k,0.974354,0.00012575
2026-06-17,sesame,1e-06,0.0
2026-06-17,sourceful,0.001628,2.1e-07
2026-06-17,stepfun,97.442033,0.01257538
2026-06-17,switchpoint,0.000127,2e-08
2026-06-17,tencent,578.58688,0.07466955
2026-06-17,thedrummer,0.43541,5.619e-05
2026-06-17,undi95,0.018635,2.4e-06
2026-06-17,upstage,0.130293,1.681e-05
2026-06-17,venice,0.013017,1.68e-06
2026-06-17,writer,0.00676,8.7e-07
2026-06-17,x-ai,20.727361,0.00267497
2026-06-17,xiaomi,650.099033,0.08389855
2026-06-17,z-ai,658.441547,0.08497519
2026-06-18,ai21,0.040485,5.55e-06
2026-06-18,aion-labs,1.077221,0.00014759
2026-06-18,amazon,6.63615,0.0009092
2026-06-18,anthracite-org,0.01128,1.55e-06
2026-06-18,anthropic,1080.282116,0.14800643
2026-06-18,arcee-ai,0.341623,4.68e-05
2026-06-18,baidu,0.006032,8.3e-07
2026-06-18,black-forest-labs,0.163368,2.238e-05
2026-06-18,bytedance,0.058199,7.97e-06
2026-06-18,bytedance-seed,1.51864,0.00020806
2026-06-18,canopylabs,1.2e-05,0.0
2026-06-18,cohere,3.145363,0.00043094
2026-06-18,deepcogito,0.01361,1.86e-06
2026-06-18,deepseek,1271.180132,0.17416083
2026-06-18,essentialai,0.002091,2.9e-07
2026-06-18,google,639.223432,0.08757821
2026-06-18,gryphe,0.138599,1.899e-05
2026-06-18,hexgrad,0.001284,1.8e-07
2026-06-18,ibm-granite,0.722681,9.901e-05
2026-06-18,inception,0.826001,0.00011317
2026-06-18,inclusionai,7.822962,0.0010718
2026-06-18,kwaipilot,0.163588,2.241e-05
2026-06-18,liquid,1.537018,0.00021058
2026-06-18,mancer,0.001156,1.6e-07
2026-06-18,meta-llama,20.275985,0.00277796
2026-06-18,microsoft,0.657055,9.002e-05
2026-06-18,minimax,530.633965,0.07270067
2026-06-18,mistralai,44.138931,0.00604735
2026-06-18,moonshotai,160.974754,0.0220547
2026-06-18,morph,0.051354,7.04e-06
2026-06-18,nex-agi,98.000508,0.01342678
2026-06-18,nousresearch,0.460558,6.31e-05
2026-06-18,nvidia,159.808826,0.02189496
2026-06-18,openai,617.452166,0.08459539
2026-06-18,openrouter,335.050798,0.04590437
2026-06-18,perceptron,0.120118,1.646e-05
2026-06-18,perplexity,1.48686,0.00020371
2026-06-18,poolside,99.18108,0.01358852
2026-06-18,qwen,174.101654,0.02385318
2026-06-18,rekaai,0.002744,3.8e-07
2026-06-18,relace,0.006158,8.4e-07
2026-06-18,sao10k,0.966425,0.00013241
2026-06-18,sesame,2e-06,0.0
2026-06-18,sourceful,0.0019,2.6e-07
2026-06-18,stepfun,114.605627,0.0157018
2026-06-18,switchpoint,0.000239,3e-08
2026-06-18,tencent,659.333732,0.09033347
2026-06-18,thedrummer,0.430403,5.897e-05
2026-06-18,undi95,0.017302,2.37e-06
2026-06-18,upstage,0.007306,1e-06
2026-06-18,venice,0.016594,2.27e-06
2026-06-18,writer,0.006658,9.1e-07
2026-06-18,x-ai,18.497008,0.00253422
2026-06-18,xiaomi,658.158745,0.09017249
2026-06-18,z-ai,589.528041,0.08076959
2026-06-18,zyphra,1e-06,0.0
2026-06-19,ai21,0.111819,1.707e-05
2026-06-19,aion-labs,0.994594,0.00015185
2026-06-19,amazon,7.047148,0.00107595
2026-06-19,anthracite-org,0.01207,1.84e-06
2026-06-19,anthropic,857.896324,0.13098258
2026-06-19,arcee-ai,0.153353,2.341e-05
2026-06-19,baidu,0.00238,3.6e-07
2026-06-19,black-forest-labs,0.138043,2.108e-05
2026-06-19,bytedance,0.06245,9.53e-06
2026-06-19,bytedance-seed,7.468051,0.00114021
2026-06-19,canopylabs,1.3e-05,0.0
2026-06-19,cohere,4.049705,0.0006183
2026-06-19,deepcogito,0.013347,2.04e-06
2026-06-19,deepseek,1270.448431,0.19397054
2026-06-19,essentialai,0.002007,3.1e-07
2026-06-19,google,575.078533,0.0878023
2026-06-19,gryphe,0.126245,1.927e-05
2026-06-19,hexgrad,0.001268,1.9e-07
2026-06-19,ibm-granite,0.778949,0.00011893
2026-06-19,inception,1.068552,0.00016315
2026-06-19,inclusionai,7.856994,0.0011996
2026-06-19,kwaipilot,0.188773,2.882e-05
2026-06-19,liquid,1.529759,0.00023356
2026-06-19,mancer,0.001147,1.8e-07
2026-06-19,meta-llama,18.380304,0.00280628
2026-06-19,microsoft,0.420406,6.419e-05
2026-06-19,minimax,456.926136,0.06976293
2026-06-19,mistralai,47.908517,0.00731461
2026-06-19,moonshotai,183.689912,0.02804556
2026-06-19,morph,0.059665,9.11e-06
2026-06-19,nex-agi,82.082114,0.0125322
2026-06-19,nousresearch,0.453799,6.929e-05
2026-06-19,nvidia,142.656264,0.02178059
2026-06-19,openai,534.805786,0.08165351
2026-06-19,openrouter,382.531112,0.05840439
2026-06-19,perceptron,0.008504,1.3e-06
2026-06-19,perplexity,2.418389,0.00036924
2026-06-19,poolside,85.31617,0.01302597
2026-06-19,qwen,162.803892,0.0248567
2026-06-19,rekaai,0.002186,3.3e-07
2026-06-19,relace,0.005676,8.7e-07
2026-06-19,sao10k,0.973481,0.00014863
2026-06-19,sesame,4e-06,0.0
2026-06-19,sourceful,0.000826,1.3e-07
2026-06-19,stepfun,140.078826,0.02138707
2026-06-19,switchpoint,0.000304,5e-08
2026-06-19,tencent,506.593355,0.07734607
2026-06-19,thedrummer,0.397583,6.07e-05
2026-06-19,undi95,0.017893,2.73e-06
2026-06-19,upstage,0.019731,3.01e-06
2026-06-19,venice,0.020596,3.14e-06
2026-06-19,writer,0.006873,1.05e-06
2026-06-19,x-ai,15.48829,0.00236473
2026-06-19,xiaomi,638.818496,0.09753404
2026-06-19,z-ai,411.782783,0.0628705
2026-06-19,zyphra,2e-06,0.0
2026-06-20,ai21,0.024291,4.17e-06
2026-06-20,aion-labs,1.004162,0.00017245
2026-06-20,amazon,9.877105,0.00169626
2026-06-20,anthracite-org,0.013437,2.31e-06
2026-06-20,anthropic,676.821898,0.11623531
2026-06-20,arcee-ai,0.297924,5.116e-05
2026-06-20,baidu,0.007499,1.29e-06
2026-06-20,black-forest-labs,0.118066,2.028e-05
2026-06-20,bytedance,0.057418,9.86e-06
2026-06-20,bytedance-seed,12.179881,0.00209174
2026-06-20,canopylabs,2e-05,0.0
2026-06-20,cohere,4.338693,0.00074511
2026-06-20,deepcogito,0.00955,1.64e-06
2026-06-20,deepseek,1194.113505,0.20507338
2026-06-20,essentialai,0.001265,2.2e-07
2026-06-20,google,470.396476,0.08078444
2026-06-20,gryphe,0.134517,2.31e-05
2026-06-20,hexgrad,0.001029,1.8e-07
2026-06-20,ibm-granite,0.464929,7.985e-05
2026-06-20,inception,0.660648,0.00011346
2026-06-20,inclusionai,6.624298,0.00113764
2026-06-20,kwaipilot,0.125495,2.155e-05
2026-06-20,liquid,1.557771,0.00026753
2026-06-20,mancer,0.001103,1.9e-07
2026-06-20,meta-llama,15.308494,0.00262903
2026-06-20,microsoft,0.719318,0.00012353
2026-06-20,minimax,513.60411,0.08820479
2026-06-20,mistralai,47.553824,0.00816675
2026-06-20,moonshotai,113.903928,0.01956151
2026-06-20,morph,0.037367,6.42e-06
2026-06-20,nex-agi,57.455176,0.00986718
2026-06-20,nousresearch,0.469494,8.063e-05
2026-06-20,nvidia,135.195419,0.02321805
2026-06-20,openai,452.928162,0.07778449
2026-06-20,openrouter,422.197822,0.07250696
2026-06-20,perceptron,0.007294,1.25e-06
2026-06-20,perplexity,1.795696,0.00030839
2026-06-20,poolside,82.560492,0.01417868
2026-06-20,qwen,128.79686,0.02211918
2026-06-20,rekaai,0.001183,2e-07
2026-06-20,relace,0.007929,1.36e-06
2026-06-20,sao10k,0.866693,0.00014884
2026-06-20,sesame,2e-06,0.0
2026-06-20,sourceful,0.000607,1e-07
2026-06-20,stepfun,144.068508,0.02474188
2026-06-20,switchpoint,0.000141,2e-08
2026-06-20,tencent,482.643835,0.08288777
2026-06-20,thedrummer,0.380604,6.536e-05
2026-06-20,undi95,0.019773,3.4e-06
2026-06-20,upstage,0.007492,1.29e-06
2026-06-20,venice,0.017329,2.98e-06
2026-06-20,writer,0.00623,1.07e-06
2026-06-20,x-ai,14.662763,0.00251814
2026-06-20,xiaomi,558.404912,0.09589874
2026-06-20,z-ai,270.407191,0.0464389
2026-06-21,ai21,0.013157,2.28e-06
2026-06-21,aion-labs,1.116477,0.00019349
2026-06-21,amazon,10.504434,0.00182042
2026-06-21,anthracite-org,0.011528,2e-06
2026-06-21,anthropic,655.420178,0.11358464
2026-06-21,arcee-ai,0.263155,4.56e-05
2026-06-21,baidu,0.004113,7.1e-07
2026-06-21,black-forest-labs,0.135716,2.352e-05
2026-06-21,bytedance,0.060994,1.057e-05
2026-06-21,bytedance-seed,3.388272,0.00058719
2026-06-21,canopylabs,1.2e-05,0.0
2026-06-21,cohere,4.364059,0.00075629
2026-06-21,deepcogito,0.020881,3.62e-06
2026-06-21,deepseek,1084.690899,0.18797746
2026-06-21,essentialai,0.002107,3.7e-07
2026-06-21,google,505.753791,0.08764738
2026-06-21,gryphe,0.12843,2.226e-05
2026-06-21,hexgrad,0.001404,2.4e-07
2026-06-21,ibm-granite,0.626041,0.00010849
2026-06-21,inception,0.729719,0.00012646
2026-06-21,inclusionai,6.457616,0.00111911
2026-06-21,kwaipilot,0.087136,1.51e-05
2026-06-21,liquid,1.550805,0.00026876
2026-06-21,mancer,0.00062,1.1e-07
2026-06-21,meta-llama,16.531041,0.00286484
2026-06-21,microsoft,0.728575,0.00012626
2026-06-21,minimax,490.219253,0.08495524
2026-06-21,mistralai,47.938492,0.00830776
2026-06-21,moonshotai,100.320491,0.01738559
2026-06-21,morph,0.038413,6.66e-06
2026-06-21,nex-agi,50.335625,0.00872319
2026-06-21,nousresearch,0.480479,8.327e-05
2026-06-21,nvidia,129.635268,0.02246586
2026-06-21,openai,412.56119,0.07149706
2026-06-21,openrouter,442.864161,0.07674858
2026-06-21,perceptron,0.00415,7.2e-07
2026-06-21,perplexity,2.437778,0.00042247
2026-06-21,poolside,85.711894,0.01485391
2026-06-21,qwen,127.604844,0.02211398
2026-06-21,rekaai,0.006015,1.04e-06
2026-06-21,relace,0.005923,1.03e-06
2026-06-21,sao10k,1.000165,0.00017333
2026-06-21,sesame,1e-06,0.0
2026-06-21,sourceful,0.001843,3.2e-07
2026-06-21,stepfun,177.752767,0.03080464
2026-06-21,switchpoint,0.000132,2e-08
2026-06-21,tencent,460.589403,0.07982037
2026-06-21,thedrummer,0.421343,7.302e-05
2026-06-21,undi95,0.020149,3.49e-06
2026-06-21,upstage,0.013015,2.26e-06
2026-06-21,venice,0.017593,3.05e-06
2026-06-21,writer,0.008091,1.4e-06
2026-06-21,x-ai,14.62672,0.00253482
2026-06-21,xiaomi,659.566092,0.11430313
2026-06-21,z-ai,273.551754,0.04740665
2026-06-21,zyphra,1e-06,0.0
2026-06-22,ai21,0.021084,3.05e-06
2026-06-22,aion-labs,1.127263,0.00016296
2026-06-22,amazon,10.111,0.00146166
2026-06-22,anthracite-org,0.010754,1.55e-06
2026-06-22,anthropic,1001.735132,0.14481249
2026-06-22,arcee-ai,0.24288,3.511e-05
2026-06-22,baidu,0.001584,2.3e-07
2026-06-22,black-forest-labs,0.164618,2.38e-05
2026-06-22,bytedance,0.053432,7.72e-06
2026-06-22,bytedance-seed,0.566299,8.187e-05
2026-06-22,canopylabs,1.7e-05,0.0
2026-06-22,cohere,5.841027,0.00084439
2026-06-22,deepcogito,0.013335,1.93e-06
2026-06-22,deepseek,1104.232345,0.15962966
2026-06-22,essentialai,0.035174,5.08e-06
2026-06-22,google,620.366619,0.08968123
2026-06-22,gryphe,0.135983,1.966e-05
2026-06-22,hexgrad,0.001368,2e-07
2026-06-22,ibm-granite,0.599484,8.666e-05
2026-06-22,inception,0.935815,0.00013528
2026-06-22,inclusionai,6.323002,0.00091406
2026-06-22,kwaipilot,0.161162,2.33e-05
2026-06-22,liquid,1.562777,0.00022592
2026-06-22,mancer,0.001096,1.6e-07
2026-06-22,meta-llama,20.320739,0.0029376
2026-06-22,microsoft,0.731638,0.00010577
2026-06-22,minimax,712.00564,0.10292871
2026-06-22,mistralai,51.893378,0.00750179
2026-06-22,moonshotai,121.838758,0.01761321
2026-06-22,morph,0.053119,7.68e-06
2026-06-22,nex-agi,4.82131,0.00069698
2026-06-22,nousresearch,0.499894,7.227e-05
2026-06-22,nvidia,124.298087,0.01796874
2026-06-22,openai,553.162583,0.0799661
2026-06-22,openrouter,471.352815,0.06813954
2026-06-22,perceptron,0.308362,4.458e-05
2026-06-22,perplexity,26.679605,0.00385685
2026-06-22,poolside,88.810849,0.01283864
2026-06-22,qwen,148.502773,0.02146781
2026-06-22,rekaai,0.000903,1.3e-07
2026-06-22,relace,0.023219,3.36e-06
2026-06-22,sao10k,0.956681,0.0001383
2026-06-22,sesame,5e-06,0.0
2026-06-22,sourceful,0.001384,2e-07
2026-06-22,stepfun,224.679886,0.0324801
2026-06-22,switchpoint,0.016851,2.44e-06
2026-06-22,tencent,472.905707,0.06836403
2026-06-22,thedrummer,0.39744,5.745e-05
2026-06-22,undi95,0.019084,2.76e-06
2026-06-22,upstage,0.006477,9.4e-07
2026-06-22,venice,0.013282,1.92e-06
2026-06-22,writer,0.017185,2.48e-06
2026-06-22,x-ai,19.255047,0.00278354
2026-06-22,xiaomi,791.248706,0.11438422
2026-06-22,z-ai,328.398991,0.0474739
2026-06-22,zyphra,6e-06,0.0
2026-06-23,ai21,0.029995,4.2e-06
2026-06-23,aion-labs,0.997704,0.00013979
2026-06-23,amazon,9.952618,0.00139444
2026-06-23,anthracite-org,0.006525,9.1e-07
2026-06-23,anthropic,1178.395259,0.16510283
2026-06-23,arcee-ai,0.165764,2.322e-05
2026-06-23,baidu,0.00354,5e-07
2026-06-23,black-forest-labs,0.155678,2.181e-05
2026-06-23,bytedance,0.03857,5.4e-06
2026-06-23,bytedance-seed,1.090541,0.00015279
2026-06-23,canopylabs,9e-06,0.0
2026-06-23,cohere,5.897254,0.00082625
2026-06-23,deepcogito,0.017955,2.52e-06
2026-06-23,deepseek,1127.929609,0.15803218
2026-06-23,essentialai,0.000721,1e-07
2026-06-23,google,627.260951,0.0878844
2026-06-23,gryphe,0.148679,2.083e-05
2026-06-23,hexgrad,0.001615,2.3e-07
2026-06-23,ibm-granite,0.64562,9.046e-05
2026-06-23,inception,0.94744,0.00013274
2026-06-23,inclusionai,7.20431,0.00100938
2026-06-23,kwaipilot,0.210999,2.956e-05
2026-06-23,liquid,1.522879,0.00021337
2026-06-23,mancer,0.001231,1.7e-07
2026-06-23,meta-llama,17.720741,0.00248282
2026-06-23,microsoft,0.62401,8.743e-05
2026-06-23,minimax,639.033268,0.0895338
2026-06-23,mistralai,51.69189,0.00724246
2026-06-23,moonshotai,123.394979,0.01728865
2026-06-23,morph,0.045622,6.39e-06
2026-06-23,nex-agi,0.084324,1.181e-05
2026-06-23,nousresearch,0.603755,8.459e-05
2026-06-23,nvidia,191.987786,0.02689906
2026-06-23,openai,581.366268,0.08145418
2026-06-23,openrouter,407.820191,0.05713895
2026-06-23,perceptron,0.502335,7.038e-05
2026-06-23,perplexity,1.495864,0.00020958
2026-06-23,poolside,87.962172,0.01232422
2026-06-23,qwen,184.77725,0.02588881
2026-06-23,rekaai,0.001117,1.6e-07
2026-06-23,relace,0.002907,4.1e-07
2026-06-23,sao10k,0.934619,0.00013095
2026-06-23,sesame,2e-06,0.0
2026-06-23,sourceful,0.002015,2.8e-07
2026-06-23,stepfun,249.938413,0.03501842
2026-06-23,switchpoint,0.00019,3e-08
2026-06-23,tencent,436.660114,0.06117966
2026-06-23,thedrummer,0.406494,5.695e-05
2026-06-23,undi95,0.018646,2.61e-06
2026-06-23,upstage,0.002856,4e-07
2026-06-23,venice,0.013514,1.89e-06
2026-06-23,writer,0.007017,9.8e-07
2026-06-23,x-ai,19.606236,0.00274699
2026-06-23,xiaomi,825.738471,0.11569272
2026-06-23,z-ai,352.272868,0.04935631
2026-06-23,zyphra,2e-06,0.0
2026-06-24,ai21,0.024092,3.33e-06
2026-06-24,aion-labs,0.839815,0.00011605
2026-06-24,amazon,7.015561,0.00096945
2026-06-24,anthracite-org,0.008401,1.16e-06
2026-06-24,anthropic,1192.043307,0.16472325
2026-06-24,arcee-ai,0.495258,6.844e-05
2026-06-24,baidu,0.014821,2.05e-06
2026-06-24,black-forest-labs,0.149984,2.073e-05
2026-06-24,bytedance,0.033014,4.56e-06
2026-06-24,bytedance-seed,1.094141,0.00015119
2026-06-24,canopylabs,1e-05,0.0
2026-06-24,cohere,11.011927,0.00152169
2026-06-24,deepcogito,0.011995,1.66e-06
2026-06-24,deepseek,1197.118849,0.16542462
2026-06-24,google,637.428409,0.08808344
2026-06-24,gryphe,0.151051,2.087e-05
2026-06-24,hexgrad,0.00137,1.9e-07
2026-06-24,ibm-granite,0.905429,0.00012512
2026-06-24,inception,0.837463,0.00011573
2026-06-24,inclusionai,4.529469,0.00062591
2026-06-24,kwaipilot,0.149851,2.071e-05
2026-06-24,liquid,1.52072,0.00021014
2026-06-24,mancer,0.001332,1.8e-07
2026-06-24,meta-llama,17.850565,0.00246669
2026-06-24,microsoft,0.670236,9.262e-05
2026-06-24,minimax,693.898083,0.09588674
2026-06-24,mistralai,49.490111,0.00683882
2026-06-24,moonshotai,119.119012,0.01646054
2026-06-24,morph,0.04884,6.75e-06
2026-06-24,nex-agi,0.087163,1.204e-05
2026-06-24,nousresearch,0.528909,7.309e-05
2026-06-24,nvidia,179.007766,0.0247363
2026-06-24,openai,552.646004,0.07636773
2026-06-24,openrouter,460.74254,0.063668
2026-06-24,perceptron,2.468997,0.00034118
2026-06-24,perplexity,1.408974,0.0001947
2026-06-24,poolside,89.020882,0.01230141
2026-06-24,qwen,214.562433,0.02964944
2026-06-24,rekaai,0.003866,5.3e-07
2026-06-24,relace,0.003686,5.1e-07
2026-06-24,sakana,2.049734,0.00028324
2026-06-24,sao10k,0.88101,0.00012174
2026-06-24,sesame,7e-06,0.0
2026-06-24,sourceful,0.001357,1.9e-07
2026-06-24,stepfun,237.802908,0.03286094
2026-06-24,switchpoint,0.000202,3e-08
2026-06-24,tencent,417.795293,0.0577333
2026-06-24,thedrummer,0.363751,5.027e-05
2026-06-24,undi95,0.0171,2.36e-06
2026-06-24,upstage,0.005866,8.1e-07
2026-06-24,venice,0.014185,1.96e-06
2026-06-24,writer,0.005747,7.9e-07
