Date,Provider,Provider_Display,Tokens,Model_Count
2026-05-19,cerebras,Cerebras,5.575043,4
2026-05-19,chutes,Chutes,22.717782,8
2026-05-19,clarifai,Clarifai,0.113196,1
2026-05-19,cloudflare,Cloudflare,8.855575,10
2026-05-19,cohere,Cohere,0.074365,4
2026-05-19,crucible,Crucible,15.752781,6
2026-05-19,deepinfra,DeepInfra,163.432078,10
2026-05-19,deepseek,DeepSeek,197.973806,3
2026-05-19,dekallm,DekaLLM,9.335066,5
2026-05-19,fireworks,Fireworks,7.212114,6
2026-05-19,friendli,Friendli,11.956861,5
2026-05-19,gmicloud,GMICloud,55.386208,6
2026-05-19,google-ai-studio,Google AI Studio,157.098446,10
2026-05-19,google-vertex,Google Vertex,530.242981,10
2026-05-19,groq,Groq,23.86323,8
2026-05-19,inception,Inception,0.412086,1
2026-05-19,inceptron,Inceptron,10.727804,4
2026-05-19,infermatic,Infermatic,0.014966,2
2026-05-19,inflection,Inflection,8.3e-05,2
2026-05-19,io-net,io.net,2.049814,5
2026-05-19,ionstream,Ionstream,1.06611,1
2026-05-19,liquid,Liquid,0.244542,3
2026-05-19,mancer,Mancer,0.051389,4
2026-05-19,mara,MARA,0.056812,1
2026-05-19,minimax,MiniMax,82.490895,7
2026-05-19,mistral,Mistral,16.950344,10
2026-05-19,modelrun,ModelRun,5.070448,2
2026-05-19,moonshotai,Moonshot AI,90.377686,2
2026-05-19,morph,Morph,5.784822,7
2026-05-19,nebius,Nebius Token Factory,10.631812,10
2026-05-19,nextbit,NextBit,4.705979,10
2026-05-19,novita,NovitaAI,337.184807,10
2026-05-19,nvidia,NVIDIA,90.137548,10
2026-05-19,open-inference,OpenInference,29.833846,10
2026-05-19,openai,OpenAI,287.902218,10
2026-05-19,parasail,Parasail,45.191779,10
2026-05-19,perceptron,Perceptron,0.035652,1
2026-05-19,perplexity,Perplexity,2.101211,7
2026-05-19,phala,Phala,2.404879,10
2026-05-19,poolside,Poolside,43.134191,7
2026-05-19,recraft,Recraft,0.016385,10
2026-05-19,reka,Reka AI,0.000979,2
2026-05-19,relace,Relace,0.007858,2
2026-05-19,sambanova,SambaNova,4.341707,10
2026-05-19,seed,Seed,1.458263,5
2026-05-19,siliconflow,SiliconFlow,598.783152,10
2026-05-19,sourceful,Sourceful,0.013161,5
2026-05-19,stealth,Stealth,189.174216,1
2026-05-19,stepfun,StepFun,109.231882,1
2026-05-19,streamlake,StreamLake,21.471046,4
2026-05-19,switchpoint,Switchpoint,0.0,0
2026-05-19,together,Together,9.069903,10
2026-05-19,upstage,Upstage,0.0,0
2026-05-19,venice,Venice,2.688508,10
2026-05-19,wandb,Weights & Biases,17.473847,10
2026-05-19,xai,xAI,20.034613,5
2026-05-19,xiaomi,Xiaomi,41.283558,5
2026-05-19,z-ai,Z.ai,37.810608,10
2026-05-20,ai21,AI21,0.034786,1
2026-05-20,aion-labs,AionLabs,0.976473,4
2026-05-20,akashml,AkashML,5.986599,6
2026-05-20,alibaba,Alibaba Cloud Int.,105.387591,10
2026-05-20,amazon-bedrock,Amazon Bedrock,128.868617,10
2026-05-20,ambient,Ambient,0.137674,2
2026-05-20,anthropic,Anthropic,489.245358,10
2026-05-20,arcee-ai,Arcee AI,8.685937,8
2026-05-20,atlas-cloud,AtlasCloud,69.400492,10
2026-05-20,azure,Azure,74.792694,10
2026-05-20,baidu,Baidu Qianfan,36.68087,10
2026-05-20,baseten,Baseten,2.790162,3
2026-05-20,black-forest-labs,Black Forest Labs,0.418352,4
2026-05-20,cerebras,Cerebras,5.273916,4
2026-05-20,chutes,Chutes,21.340253,8
2026-05-20,clarifai,Clarifai,0.144274,1
2026-05-20,cloudflare,Cloudflare,10.324489,10
2026-05-20,cohere,Cohere,0.065714,4
2026-05-20,crucible,Crucible,8.673998,2
2026-05-20,deepinfra,DeepInfra,164.067876,10
2026-05-20,deepseek,DeepSeek,241.196974,2
2026-05-20,dekallm,DekaLLM,10.490275,6
2026-05-20,fireworks,Fireworks,7.210399,6
2026-05-20,friendli,Friendli,11.614432,5
2026-05-20,gmicloud,GMICloud,78.229633,6
2026-05-20,google-ai-studio,Google AI Studio,155.983508,10
2026-05-20,google-vertex,Google Vertex,576.667232,10
2026-05-20,groq,Groq,25.178527,8
2026-05-20,inception,Inception,0.547716,1
2026-05-20,inceptron,Inceptron,9.651059,4
2026-05-20,infermatic,Infermatic,0.014842,2
2026-05-20,inflection,Inflection,5.9e-05,2
2026-05-20,io-net,io.net,2.450814,5
2026-05-20,ionstream,Ionstream,1.251004,1
2026-05-20,liquid,Liquid,0.276267,3
2026-05-20,mancer,Mancer,0.052676,4
2026-05-20,mara,MARA,0.23624,2
2026-05-20,minimax,MiniMax,79.492593,7
2026-05-20,mistral,Mistral,14.519064,10
2026-05-20,modelrun,ModelRun,4.766125,2
2026-05-20,moonshotai,Moonshot AI,79.66727,2
2026-05-20,morph,Morph,5.639934,6
2026-05-20,nebius,Nebius Token Factory,10.04571,10
2026-05-20,nextbit,NextBit,4.813904,10
2026-05-20,novita,NovitaAI,372.667629,10
2026-05-20,nvidia,NVIDIA,92.82466,10
2026-05-20,open-inference,OpenInference,27.395671,10
2026-05-20,openai,OpenAI,309.671188,10
2026-05-20,parasail,Parasail,39.359649,10
2026-05-20,perceptron,Perceptron,0.033946,1
2026-05-20,perplexity,Perplexity,1.885277,7
2026-05-20,phala,Phala,3.243413,10
2026-05-20,poolside,Poolside,43.299376,10
2026-05-20,recraft,Recraft,0.01458,10
2026-05-20,reka,Reka AI,0.000813,2
2026-05-20,relace,Relace,0.010418,2
2026-05-20,sambanova,SambaNova,3.500841,7
2026-05-20,seed,Seed,0.963205,5
2026-05-20,siliconflow,SiliconFlow,597.379331,10
2026-05-20,sourceful,Sourceful,0.008172,5
2026-05-20,stealth,Stealth,198.340166,1
2026-05-20,stepfun,StepFun,103.956509,1
2026-05-20,streamlake,StreamLake,24.301183,5
2026-05-20,switchpoint,Switchpoint,0.0,0
2026-05-20,together,Together,15.385724,10
2026-05-20,upstage,Upstage,0.0,0
2026-05-20,venice,Venice,2.610844,10
2026-05-20,wandb,Weights & Biases,21.808658,10
2026-05-20,xai,xAI,17.667313,6
2026-05-20,xiaomi,Xiaomi,53.20414,5
2026-05-20,z-ai,Z.ai,49.423057,10
2026-05-21,ai21,AI21,0.03198,1
2026-05-21,aion-labs,AionLabs,1.013473,4
2026-05-21,akashml,AkashML,6.412997,6
2026-05-21,alibaba,Alibaba Cloud Int.,132.012215,10
2026-05-21,amazon-bedrock,Amazon Bedrock,144.878462,10
2026-05-21,ambient,Ambient,3.061767,9
2026-05-21,anthropic,Anthropic,563.086007,10
2026-05-21,arcee-ai,Arcee AI,9.992587,7
2026-05-21,atlas-cloud,AtlasCloud,63.789736,10
2026-05-21,azure,Azure,60.174312,10
2026-05-21,baidu,Baidu Qianfan,29.459041,10
2026-05-21,baseten,Baseten,1.930362,3
2026-05-21,black-forest-labs,Black Forest Labs,0.162606,4
2026-05-21,cerebras,Cerebras,5.367334,4
2026-05-21,chutes,Chutes,21.448227,8
2026-05-21,clarifai,Clarifai,0.144836,1
2026-05-21,cloudflare,Cloudflare,15.055138,10
2026-05-21,cohere,Cohere,0.062803,4
2026-05-21,crucible,Crucible,7.226663,3
2026-05-21,deepinfra,DeepInfra,140.775503,10
2026-05-21,deepseek,DeepSeek,224.678826,2
2026-05-21,dekallm,DekaLLM,8.109419,6
2026-05-21,fireworks,Fireworks,5.939894,6
2026-05-21,friendli,Friendli,12.248953,5
2026-05-21,gmicloud,GMICloud,71.16359,6
2026-05-21,google-ai-studio,Google AI Studio,116.895715,10
2026-05-21,google-vertex,Google Vertex,722.085552,10
2026-05-21,groq,Groq,19.931855,8
2026-05-21,inception,Inception,0.382373,1
2026-05-21,inceptron,Inceptron,11.045677,4
2026-05-21,infermatic,Infermatic,0.017589,2
2026-05-21,inflection,Inflection,0.000153,2
2026-05-21,io-net,io.net,2.193741,6
2026-05-21,ionstream,Ionstream,1.784281,1
2026-05-21,liquid,Liquid,0.254933,9
2026-05-21,mancer,Mancer,0.044698,4
2026-05-21,mara,MARA,0.591093,4
2026-05-21,minimax,MiniMax,88.898558,7
2026-05-21,mistral,Mistral,28.859447,10
2026-05-21,modelrun,ModelRun,6.781779,2
2026-05-21,moonshotai,Moonshot AI,29.989054,2
2026-05-21,morph,Morph,4.513001,6
2026-05-21,nebius,Nebius Token Factory,9.468489,10
2026-05-21,nextbit,NextBit,4.435938,10
2026-05-21,novita,NovitaAI,373.015173,10
2026-05-21,nvidia,NVIDIA,101.551002,10
2026-05-21,open-inference,OpenInference,29.470215,10
2026-05-21,openai,OpenAI,293.901013,10
2026-05-21,parasail,Parasail,32.160487,10
2026-05-21,perceptron,Perceptron,0.056169,1
2026-05-21,perplexity,Perplexity,2.354438,7
2026-05-21,phala,Phala,2.020308,10
2026-05-21,poolside,Poolside,46.310963,10
2026-05-21,recraft,Recraft,0.011668,10
2026-05-21,reka,Reka AI,0.000491,2
2026-05-21,relace,Relace,0.008294,2
2026-05-21,sambanova,SambaNova,3.194273,10
2026-05-21,seed,Seed,1.134209,5
2026-05-21,siliconflow,SiliconFlow,568.05079,10
2026-05-21,sourceful,Sourceful,0.011143,5
2026-05-21,stealth,Stealth,98.243375,1
2026-05-21,stepfun,StepFun,105.952169,1
2026-05-21,streamlake,StreamLake,21.30995,5
2026-05-21,switchpoint,Switchpoint,0.0,0
2026-05-21,together,Together,17.198649,10
2026-05-21,upstage,Upstage,0.0,0
2026-05-21,venice,Venice,2.984123,10
2026-05-21,wandb,Weights & Biases,19.86596,10
2026-05-21,xai,xAI,18.019595,6
2026-05-21,xiaomi,Xiaomi,52.988854,5
2026-05-21,z-ai,Z.ai,40.821179,10
2026-05-22,ai21,AI21,0.02551,1
2026-05-22,aion-labs,AionLabs,0.89852,4
2026-05-22,akashml,AkashML,5.566971,6
2026-05-22,alibaba,Alibaba Cloud Int.,153.684339,10
2026-05-22,amazon-bedrock,Amazon Bedrock,170.468769,10
2026-05-22,ambient,Ambient,3.820069,7
2026-05-22,anthropic,Anthropic,528.373004,10
2026-05-22,arcee-ai,Arcee AI,9.928119,10
2026-05-22,atlas-cloud,AtlasCloud,49.891802,10
2026-05-22,azure,Azure,63.769672,10
2026-05-22,baidu,Baidu Qianfan,27.418608,10
2026-05-22,baseten,Baseten,1.043342,5
2026-05-22,black-forest-labs,Black Forest Labs,0.154409,4
2026-05-22,cerebras,Cerebras,5.320813,6
2026-05-22,chutes,Chutes,17.304569,8
2026-05-22,clarifai,Clarifai,0.130042,1
2026-05-22,cloudflare,Cloudflare,19.686521,10
2026-05-22,cohere,Cohere,0.064818,4
2026-05-22,crucible,Crucible,3.670462,2
2026-05-22,deepinfra,DeepInfra,136.794019,10
2026-05-22,deepseek,DeepSeek,383.887954,2
2026-05-22,dekallm,DekaLLM,8.819804,5
2026-05-22,fireworks,Fireworks,7.017075,6
2026-05-22,friendli,Friendli,10.925702,5
2026-05-22,gmicloud,GMICloud,87.251198,6
2026-05-22,google-ai-studio,Google AI Studio,110.308448,10
2026-05-22,google-vertex,Google Vertex,748.359408,10
2026-05-22,groq,Groq,19.64334,8
2026-05-22,inception,Inception,0.356653,1
2026-05-22,inceptron,Inceptron,8.293654,4
2026-05-22,infermatic,Infermatic,0.015283,2
2026-05-22,inflection,Inflection,0.000124,2
2026-05-22,io-net,io.net,2.243371,8
2026-05-22,ionstream,Ionstream,3.489266,1
2026-05-22,liquid,Liquid,0.248458,10
2026-05-22,mancer,Mancer,0.03956,4
2026-05-22,mara,MARA,0.401676,4
2026-05-22,minimax,MiniMax,73.961658,8
2026-05-22,mistral,Mistral,32.88418,10
2026-05-22,modelrun,ModelRun,6.83452,2
2026-05-22,moonshotai,Moonshot AI,29.725746,2
2026-05-22,morph,Morph,3.127947,6
2026-05-22,nebius,Nebius Token Factory,6.680893,10
2026-05-22,nextbit,NextBit,3.324689,10
2026-05-22,novita,NovitaAI,317.392015,10
2026-05-22,nvidia,NVIDIA,103.628381,10
2026-05-22,open-inference,OpenInference,27.209078,10
2026-05-22,openai,OpenAI,319.379716,10
2026-05-22,parasail,Parasail,30.962797,10
2026-05-22,perceptron,Perceptron,0.02649,1
2026-05-22,perplexity,Perplexity,2.965056,7
2026-05-22,phala,Phala,2.164343,10
2026-05-22,poolside,Poolside,47.179693,10
2026-05-22,recraft,Recraft,0.010188,10
2026-05-22,reka,Reka AI,0.000812,2
2026-05-22,relace,Relace,0.010197,2
2026-05-22,sambanova,SambaNova,2.687811,10
2026-05-22,seed,Seed,1.46061,5
2026-05-22,siliconflow,SiliconFlow,594.378388,10
2026-05-22,sourceful,Sourceful,0.016373,5
2026-05-22,stealth,Stealth,90.52221,1
2026-05-22,stepfun,StepFun,88.352559,1
2026-05-22,streamlake,StreamLake,14.484805,5
2026-05-22,switchpoint,Switchpoint,0.0,0
2026-05-22,together,Together,18.484636,10
2026-05-22,upstage,Upstage,0.0,0
2026-05-22,venice,Venice,2.094004,10
2026-05-22,wandb,Weights & Biases,16.329091,10
2026-05-22,xai,xAI,16.908796,6
2026-05-22,xiaomi,Xiaomi,63.542002,5
2026-05-22,z-ai,Z.ai,39.385211,10
2026-05-23,ai21,AI21,0.02805,1
2026-05-23,aion-labs,AionLabs,0.940388,4
2026-05-23,akashml,AkashML,4.385828,6
2026-05-23,alibaba,Alibaba Cloud Int.,113.622888,10
2026-05-23,amazon-bedrock,Amazon Bedrock,121.357796,10
2026-05-23,ambient,Ambient,2.681758,7
2026-05-23,anthropic,Anthropic,362.20132,10
2026-05-23,arcee-ai,Arcee AI,9.08855,9
2026-05-23,atlas-cloud,AtlasCloud,40.395006,10
2026-05-23,azure,Azure,54.732339,10
2026-05-23,baidu,Baidu Qianfan,35.589222,10
2026-05-23,baseten,Baseten,1.451909,5
2026-05-23,black-forest-labs,Black Forest Labs,0.116265,4
2026-05-23,cerebras,Cerebras,4.426453,5
2026-05-23,chutes,Chutes,13.488304,8
2026-05-23,clarifai,Clarifai,0.112559,1
2026-05-23,cloudflare,Cloudflare,12.309439,10
2026-05-23,cohere,Cohere,0.067814,4
2026-05-23,crucible,Crucible,0.0,0
2026-05-23,deepinfra,DeepInfra,135.39787,10
2026-05-23,deepseek,DeepSeek,117.129655,2
2026-05-23,dekallm,DekaLLM,8.349076,5
2026-05-23,fireworks,Fireworks,6.138415,6
2026-05-23,friendli,Friendli,8.622183,5
2026-05-23,gmicloud,GMICloud,84.188395,6
2026-05-23,google-ai-studio,Google AI Studio,93.25215,10
2026-05-23,google-vertex,Google Vertex,493.848111,10
2026-05-23,groq,Groq,15.884354,9
2026-05-23,inception,Inception,0.268268,1
2026-05-23,inceptron,Inceptron,8.326914,4
2026-05-23,infermatic,Infermatic,0.014162,2
2026-05-23,inflection,Inflection,0.000143,2
2026-05-23,io-net,io.net,1.750692,6
2026-05-23,ionstream,Ionstream,3.04514,1
2026-05-23,liquid,Liquid,0.230739,8
2026-05-23,mancer,Mancer,0.032958,4
2026-05-23,mara,MARA,0.142368,3
2026-05-23,minimax,MiniMax,63.649543,7
2026-05-23,mistral,Mistral,24.936056,10
2026-05-23,modelrun,ModelRun,6.389565,2
2026-05-23,moonshotai,Moonshot AI,15.565843,2
2026-05-23,morph,Morph,4.728862,6
2026-05-23,nebius,Nebius Token Factory,5.908085,10
2026-05-23,nextbit,NextBit,4.169064,10
2026-05-23,novita,NovitaAI,161.889009,10
2026-05-23,nvidia,NVIDIA,99.603945,10
2026-05-23,open-inference,OpenInference,29.328786,10
2026-05-23,openai,OpenAI,215.744407,10
2026-05-23,parasail,Parasail,35.944197,10
2026-05-23,perceptron,Perceptron,0.031644,1
2026-05-23,perplexity,Perplexity,1.730839,7
2026-05-23,phala,Phala,2.04354,10
2026-05-23,poolside,Poolside,43.36334,10
2026-05-23,recraft,Recraft,0.007616,10
2026-05-23,reka,Reka AI,0.000761,2
2026-05-23,relace,Relace,0.103962,2
2026-05-23,sambanova,SambaNova,1.430344,10
2026-05-23,seed,Seed,0.665089,5
2026-05-23,siliconflow,SiliconFlow,565.51011,10
2026-05-23,sourceful,Sourceful,0.010713,5
2026-05-23,stealth,Stealth,189.374742,1
2026-05-23,stepfun,StepFun,69.072559,1
2026-05-23,streamlake,StreamLake,13.54995,5
2026-05-23,switchpoint,Switchpoint,0.0,0
2026-05-23,together,Together,14.731431,10
2026-05-23,upstage,Upstage,0.0,0
2026-05-23,venice,Venice,1.753285,10
2026-05-23,wandb,Weights & Biases,11.148338,10
2026-05-23,xai,xAI,12.964237,6
2026-05-23,xiaomi,Xiaomi,135.298536,5
2026-05-23,z-ai,Z.ai,69.141397,10
2026-05-24,ai21,AI21,0.032807,1
2026-05-24,aion-labs,AionLabs,0.985061,4
2026-05-24,akashml,AkashML,4.307677,6
2026-05-24,alibaba,Alibaba Cloud Int.,115.845462,10
2026-05-24,amazon-bedrock,Amazon Bedrock,85.370094,10
2026-05-24,ambient,Ambient,2.912106,7
2026-05-24,anthropic,Anthropic,333.805588,10
2026-05-24,arcee-ai,Arcee AI,8.129657,9
2026-05-24,atlas-cloud,AtlasCloud,57.661173,10
2026-05-24,azure,Azure,56.844147,10
2026-05-24,baidu,Baidu Qianfan,33.484235,10
2026-05-24,baseten,Baseten,1.346869,4
2026-05-24,black-forest-labs,Black Forest Labs,0.133661,4
2026-05-24,cerebras,Cerebras,5.245182,4
2026-05-24,chutes,Chutes,13.853573,8
2026-05-24,clarifai,Clarifai,0.103647,1
2026-05-24,cloudflare,Cloudflare,23.052359,10
2026-05-24,cohere,Cohere,0.126648,4
2026-05-24,crucible,Crucible,0.0,0
2026-05-24,deepinfra,DeepInfra,135.720702,10
2026-05-24,deepseek,DeepSeek,403.749294,2
2026-05-24,dekallm,DekaLLM,8.517542,5
2026-05-24,digitalocean,DigitalOcean,0.001024,1
2026-05-24,fireworks,Fireworks,6.914344,6
2026-05-24,friendli,Friendli,8.955603,5
2026-05-24,gmicloud,GMICloud,95.207823,6
2026-05-24,google-ai-studio,Google AI Studio,86.041882,10
2026-05-24,google-vertex,Google Vertex,502.398149,10
2026-05-24,groq,Groq,15.95551,8
2026-05-24,inception,Inception,0.291348,1
2026-05-24,inceptron,Inceptron,13.067528,4
2026-05-24,infermatic,Infermatic,0.018703,2
2026-05-24,inflection,Inflection,0.000124,2
2026-05-24,io-net,io.net,2.941056,6
2026-05-24,ionstream,Ionstream,1.911301,1
2026-05-24,liquid,Liquid,0.236814,3
2026-05-24,mancer,Mancer,0.037544,4
2026-05-24,mara,MARA,0.412952,3
2026-05-24,minimax,MiniMax,59.324443,7
2026-05-24,mistral,Mistral,22.513434,10
2026-05-24,modelrun,ModelRun,7.579816,2
2026-05-24,moonshotai,Moonshot AI,8.214585,2
2026-05-24,morph,Morph,5.967821,6
2026-05-24,nebius,Nebius Token Factory,6.522059,10
2026-05-24,nextbit,NextBit,2.416129,10
2026-05-24,novita,NovitaAI,173.152605,10
2026-05-24,nvidia,NVIDIA,103.013678,10
2026-05-24,open-inference,OpenInference,31.227018,10
2026-05-24,openai,OpenAI,216.065262,10
2026-05-24,parasail,Parasail,35.686264,10
2026-05-24,perceptron,Perceptron,0.005485,1
2026-05-24,perplexity,Perplexity,1.367003,7
2026-05-24,phala,Phala,1.967483,10
2026-05-24,poolside,Poolside,46.203346,10
2026-05-24,recraft,Recraft,0.011655,10
2026-05-24,reka,Reka AI,0.000694,2
2026-05-24,relace,Relace,0.038212,2
2026-05-24,sambanova,SambaNova,1.251211,7
2026-05-24,seed,Seed,0.804435,5
2026-05-24,siliconflow,SiliconFlow,551.30626,10
2026-05-24,sourceful,Sourceful,0.014837,5
2026-05-24,stealth,Stealth,187.542065,1
2026-05-24,stepfun,StepFun,49.339018,1
2026-05-24,streamlake,StreamLake,14.930359,5
2026-05-24,switchpoint,Switchpoint,0.0,0
2026-05-24,together,Together,15.624665,10
2026-05-24,upstage,Upstage,0.0,0
2026-05-24,venice,Venice,3.578385,10
2026-05-24,wandb,Weights & Biases,8.702339,10
2026-05-24,xai,xAI,11.843032,6
2026-05-24,xiaomi,Xiaomi,93.028664,5
2026-05-24,z-ai,Z.ai,41.540922,10
2026-05-25,ai21,AI21,0.024778,1
2026-05-25,aion-labs,AionLabs,1.119219,4
2026-05-25,akashml,AkashML,4.889852,6
2026-05-25,alibaba,Alibaba Cloud Int.,166.120608,10
2026-05-25,amazon-bedrock,Amazon Bedrock,136.228242,10
2026-05-25,ambient,Ambient,4.01739,7
2026-05-25,anthropic,Anthropic,445.805429,10
2026-05-25,arcee-ai,Arcee AI,8.403003,10
2026-05-25,atlas-cloud,AtlasCloud,61.129001,10
2026-05-25,azure,Azure,70.363231,10
2026-05-25,baidu,Baidu Qianfan,16.698085,10
2026-05-25,baseten,Baseten,1.990383,5
2026-05-25,black-forest-labs,Black Forest Labs,0.155012,4
2026-05-25,cerebras,Cerebras,5.84694,4
2026-05-25,chutes,Chutes,13.441982,8
2026-05-25,clarifai,Clarifai,0.07085,1
2026-05-25,cloudflare,Cloudflare,25.261785,10
2026-05-25,cohere,Cohere,0.155145,4
2026-05-25,crucible,Crucible,4.576711,4
2026-05-25,deepinfra,DeepInfra,141.770008,10
2026-05-25,deepseek,DeepSeek,280.685722,2
2026-05-25,dekallm,DekaLLM,4.963936,5
2026-05-25,digitalocean,DigitalOcean,0.0,0
2026-05-25,fireworks,Fireworks,8.393575,6
2026-05-25,friendli,Friendli,11.147722,5
2026-05-25,gmicloud,GMICloud,91.770019,6
2026-05-25,google-ai-studio,Google AI Studio,98.371465,10
2026-05-25,google-vertex,Google Vertex,601.545774,10
2026-05-25,groq,Groq,19.929025,8
2026-05-25,inception,Inception,0.32962,1
2026-05-25,inceptron,Inceptron,13.61731,4
2026-05-25,infermatic,Infermatic,0.018352,2
2026-05-25,inflection,Inflection,0.000613,2
2026-05-25,io-net,io.net,2.872444,6
2026-05-25,ionstream,Ionstream,1.827816,1
2026-05-25,liquid,Liquid,0.221497,4
2026-05-25,mancer,Mancer,0.039931,4
2026-05-25,mara,MARA,0.905597,3
2026-05-25,minimax,MiniMax,69.050476,7
2026-05-25,mistral,Mistral,28.355732,10
2026-05-25,modelrun,ModelRun,7.504499,2
2026-05-25,moonshotai,Moonshot AI,29.260245,2
2026-05-25,morph,Morph,3.873166,6
2026-05-25,nebius,Nebius Token Factory,21.350258,10
2026-05-25,nextbit,NextBit,3.432207,10
2026-05-25,novita,NovitaAI,269.891835,10
2026-05-25,nvidia,NVIDIA,107.942783,10
2026-05-25,open-inference,OpenInference,36.360515,10
2026-05-25,openai,OpenAI,261.856394,10
2026-05-25,parasail,Parasail,34.495292,10
2026-05-25,perceptron,Perceptron,0.067272,1
2026-05-25,perplexity,Perplexity,1.945454,7
2026-05-25,phala,Phala,2.046063,10
2026-05-25,poolside,Poolside,51.233773,10
2026-05-25,recraft,Recraft,0.009798,10
2026-05-25,reka,Reka AI,0.001219,2
2026-05-25,relace,Relace,0.003713,2
2026-05-25,sambanova,SambaNova,1.744645,8
2026-05-25,seed,Seed,0.835866,5
2026-05-25,siliconflow,SiliconFlow,624.742523,10
2026-05-25,sourceful,Sourceful,0.018596,5
2026-05-25,stealth,Stealth,215.791256,1
2026-05-25,stepfun,StepFun,9.928654,1
2026-05-25,streamlake,StreamLake,20.499317,10
2026-05-25,switchpoint,Switchpoint,0.0,0
2026-05-25,together,Together,17.502168,10
2026-05-25,upstage,Upstage,0.0,0
2026-05-25,venice,Venice,2.70218,10
2026-05-25,wandb,Weights & Biases,10.219138,10
2026-05-25,xai,xAI,15.324119,6
2026-05-25,xiaomi,Xiaomi,106.115298,5
2026-05-25,z-ai,Z.ai,41.40357,10
2026-05-26,ai21,AI21,0.023843,1
2026-05-26,aion-labs,AionLabs,1.086122,4
2026-05-26,akashml,AkashML,4.801022,6
2026-05-26,alibaba,Alibaba Cloud Int.,205.691485,10
2026-05-26,amazon-bedrock,Amazon Bedrock,211.602745,10
2026-05-26,ambient,Ambient,3.519249,7
2026-05-26,anthropic,Anthropic,763.496354,10
2026-05-26,arcee-ai,Arcee AI,5.832667,6
2026-05-26,atlas-cloud,AtlasCloud,66.095526,10
2026-05-26,azure,Azure,66.081099,10
2026-05-26,baidu,Baidu Qianfan,28.905754,10
2026-05-26,baseten,Baseten,1.552801,3
2026-05-26,black-forest-labs,Black Forest Labs,0.407855,4
2026-05-26,cerebras,Cerebras,5.996698,4
2026-05-26,chutes,Chutes,8.813491,8
2026-05-26,clarifai,Clarifai,0.031257,1
2026-05-26,cloudflare,Cloudflare,21.856689,10
2026-05-26,cohere,Cohere,0.057934,4
2026-05-26,crucible,Crucible,0.016696,2
2026-05-26,deepinfra,DeepInfra,157.598349,10
2026-05-26,deepseek,DeepSeek,163.22501,2
2026-05-26,dekallm,DekaLLM,8.405861,5
2026-05-26,digitalocean,DigitalOcean,0.0,0
2026-05-26,fireworks,Fireworks,7.429132,6
2026-05-26,friendli,Friendli,10.859058,5
2026-05-26,gmicloud,GMICloud,106.384819,6
2026-05-26,google-ai-studio,Google AI Studio,85.277215,10
2026-05-26,google-vertex,Google Vertex,748.024116,10
2026-05-26,groq,Groq,19.392964,8
2026-05-26,inception,Inception,0.38767,1
2026-05-26,inceptron,Inceptron,11.215773,4
2026-05-26,infermatic,Infermatic,0.016343,2
2026-05-26,inflection,Inflection,7.7e-05,2
2026-05-26,io-net,io.net,2.46385,5
2026-05-26,ionstream,Ionstream,2.047841,1
2026-05-26,liquid,Liquid,0.269202,7
2026-05-26,mancer,Mancer,0.040021,4
2026-05-26,mara,MARA,1.014322,4
2026-05-26,minimax,MiniMax,59.442105,7
2026-05-26,mistral,Mistral,17.5702,10
2026-05-26,modelrun,ModelRun,7.454571,2
2026-05-26,moonshotai,Moonshot AI,27.086835,2
2026-05-26,morph,Morph,3.046703,6
2026-05-26,nebius,Nebius Token Factory,10.0746,10
2026-05-26,nextbit,NextBit,3.581042,10
2026-05-26,novita,NovitaAI,305.754397,10
2026-05-26,nvidia,NVIDIA,106.771939,10
2026-05-26,open-inference,OpenInference,37.891133,10
2026-05-26,openai,OpenAI,282.091476,10
2026-05-26,parasail,Parasail,36.44315,10
2026-05-26,perceptron,Perceptron,0.043402,1
2026-05-26,perplexity,Perplexity,2.7122,7
2026-05-26,phala,Phala,2.563047,10
2026-05-26,poolside,Poolside,82.813136,10
2026-05-26,recraft,Recraft,0.015321,10
2026-05-26,reka,Reka AI,0.001381,2
2026-05-26,relace,Relace,0.002498,2
2026-05-26,sambanova,SambaNova,2.284736,9
2026-05-26,seed,Seed,1.100909,5
2026-05-26,siliconflow,SiliconFlow,647.975103,10
2026-05-26,sourceful,Sourceful,0.015163,5
2026-05-26,stealth,Stealth,227.14387,1
2026-05-26,stepfun,StepFun,2.83978,1
2026-05-26,streamlake,StreamLake,28.600602,10
2026-05-26,switchpoint,Switchpoint,0.0,0
2026-05-26,together,Together,36.628036,10
2026-05-26,upstage,Upstage,0.0,0
2026-05-26,venice,Venice,4.874803,10
2026-05-26,wandb,Weights & Biases,9.954111,10
2026-05-26,xai,xAI,17.37603,6
2026-05-26,xiaomi,Xiaomi,191.721424,5
2026-05-26,z-ai,Z.ai,72.242742,10
2026-05-27,ai21,AI21,0.031114,1
2026-05-27,aion-labs,AionLabs,1.041242,4
2026-05-27,akashml,AkashML,5.042652,6
2026-05-27,alibaba,Alibaba Cloud Int.,271.490737,10
2026-05-27,amazon-bedrock,Amazon Bedrock,167.008993,10
2026-05-27,ambient,Ambient,3.785266,7
2026-05-27,anthropic,Anthropic,588.142393,10
2026-05-27,arcee-ai,Arcee AI,0.057649,1
2026-05-27,atlas-cloud,AtlasCloud,63.561721,10
2026-05-27,azure,Azure,57.268017,10
